Date,Source,Site.ID,POC,Daily.Mean.PM2.5.Concentration,UNITS,DAILY_AQI_VALUE,Site.Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
06/25/2002,AQS,550250047,1,24.9,ug/m3 LC,78,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
06/28/2002,AQS,550250047,1,16.5,ug/m3 LC,60,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/01/2002,AQS,550250047,1,16.5,ug/m3 LC,60,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/04/2002,AQS,550250047,1,9.2,ug/m3 LC,38,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/07/2002,AQS,550250047,1,11.7,ug/m3 LC,49,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/10/2002,AQS,550250047,1,10.6,ug/m3 LC,44,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/19/2002,AQS,550250047,1,31.1,ug/m3 LC,91,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/20/2002,AQS,550250047,1,16.6,ug/m3 LC,60,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/22/2002,AQS,550250047,1,4.9,ug/m3 LC,20,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/23/2002,AQS,550250047,1,3.2,ug/m3 LC,13,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/25/2002,AQS,550250047,1,15.1,ug/m3 LC,57,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/28/2002,AQS,550250047,1,11.7,ug/m3 LC,49,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
07/31/2002,AQS,550250047,1,10.5,ug/m3 LC,44,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
08/03/2002,AQS,550250047,1,10.7,ug/m3 LC,45,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
08/06/2002,AQS,550250047,1,3.6,ug/m3 LC,15,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
08/09/2002,AQS,550250047,1,12.7,ug/m3 LC,52,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
08/12/2002,AQS,550250047,1,20.7,ug/m3 LC,69,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
08/15/2002,AQS,550250047,1,8.7,ug/m3 LC,36,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
08/18/2002,AQS,550250047,1,3.7,ug/m3 LC,15,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
08/21/2002,AQS,550250047,1,14.1,ug/m3 LC,55,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
08/24/2002,AQS,550250047,1,8.2,ug/m3 LC,34,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
08/27/2002,AQS,550250047,1,13.7,ug/m3 LC,54,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
08/30/2002,AQS,550250047,1,22,ug/m3 LC,72,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
09/02/2002,AQS,550250047,1,17.3,ug/m3 LC,62,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
09/05/2002,AQS,550250047,1,8,ug/m3 LC,33,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
09/08/2002,AQS,550250047,1,31.2,ug/m3 LC,91,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
09/11/2002,AQS,550250047,1,6,ug/m3 LC,25,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
09/14/2002,AQS,550250047,1,19.2,ug/m3 LC,66,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
09/17/2002,AQS,550250047,1,12.6,ug/m3 LC,52,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
09/23/2002,AQS,550250047,1,3.3,ug/m3 LC,14,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
09/26/2002,AQS,550250047,1,15.5,ug/m3 LC,58,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
09/29/2002,AQS,550250047,1,22.6,ug/m3 LC,73,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
10/02/2002,AQS,550250047,1,5,ug/m3 LC,21,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
10/05/2002,AQS,550250047,1,5.3,ug/m3 LC,22,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
10/08/2002,AQS,550250047,1,7.2,ug/m3 LC,30,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
10/11/2002,AQS,550250047,1,20.6,ug/m3 LC,69,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
10/17/2002,AQS,550250047,1,7.5,ug/m3 LC,31,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
10/20/2002,AQS,550250047,1,11.1,ug/m3 LC,46,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
10/23/2002,AQS,550250047,1,6.7,ug/m3 LC,28,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
10/26/2002,AQS,550250047,1,10.7,ug/m3 LC,45,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
10/29/2002,AQS,550250047,1,9.3,ug/m3 LC,39,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/01/2002,AQS,550250047,1,9.2,ug/m3 LC,38,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/04/2002,AQS,550250047,1,18.2,ug/m3 LC,64,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/07/2002,AQS,550250047,1,20.8,ug/m3 LC,69,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/10/2002,AQS,550250047,1,18.8,ug/m3 LC,65,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/13/2002,AQS,550250047,1,13.7,ug/m3 LC,54,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/16/2002,AQS,550250047,1,6.4,ug/m3 LC,27,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/19/2002,AQS,550250047,1,13.3,ug/m3 LC,54,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/22/2002,AQS,550250047,1,9.3,ug/m3 LC,39,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/25/2002,AQS,550250047,1,5.9,ug/m3 LC,25,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/28/2002,AQS,550250047,1,23.2,ug/m3 LC,74,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
11/29/2002,AQS,550250047,1,4.8,ug/m3 LC,20,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/06/2002,AQS,550250047,1,17,ug/m3 LC,61,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/09/2002,AQS,550250047,1,10.1,ug/m3 LC,42,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/12/2002,AQS,550250047,1,32.7,ug/m3 LC,94,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/16/2002,AQS,550250047,1,8,ug/m3 LC,33,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/19/2002,AQS,550250047,1,11.5,ug/m3 LC,48,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/20/2002,AQS,550250047,1,5.8,ug/m3 LC,24,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/23/2002,AQS,550250047,1,5.7,ug/m3 LC,24,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/25/2002,AQS,550250047,1,8.5,ug/m3 LC,35,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/28/2002,AQS,550250047,1,38.2,ug/m3 LC,108,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/29/2002,AQS,550250047,1,41.2,ug/m3 LC,115,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
12/31/2002,AQS,550250047,1,7.6,ug/m3 LC,32,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
01/03/2003,AQS,550250025,1,7.4,ug/m3 LC,31,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
01/06/2003,AQS,550250025,1,8.5,ug/m3 LC,35,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
01/09/2003,AQS,550250025,1,3.7,ug/m3 LC,15,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
01/12/2003,AQS,550250025,1,8.2,ug/m3 LC,34,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
01/15/2003,AQS,550250025,1,9.6,ug/m3 LC,40,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
01/18/2003,AQS,550250025,1,14,ug/m3 LC,55,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
01/21/2003,AQS,550250025,1,5.9,ug/m3 LC,25,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
01/24/2003,AQS,550250025,1,13,ug/m3 LC,53,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
01/27/2003,AQS,550250025,1,10.7,ug/m3 LC,45,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
01/30/2003,AQS,550250025,1,23.3,ug/m3 LC,75,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
02/02/2003,AQS,550250025,1,30.9,ug/m3 LC,91,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
02/05/2003,AQS,550250025,1,14,ug/m3 LC,55,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
02/08/2003,AQS,550250025,1,12.1,ug/m3 LC,51,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
02/15/2003,AQS,550250025,1,7.7,ug/m3 LC,32,DAYTON RESERVOIR SITE,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.081939962,-89.376785595
01/03/2003,AQS,550250047,1,8.1,ug/m3 LC,34,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
01/06/2003,AQS,550250047,1,7.6,ug/m3 LC,32,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
01/09/2003,AQS,550250047,1,4.1,ug/m3 LC,17,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
01/12/2003,AQS,550250047,1,7.2,ug/m3 LC,30,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
01/15/2003,AQS,550250047,1,12.1,ug/m3 LC,51,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
01/18/2003,AQS,550250047,1,12.5,ug/m3 LC,52,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
01/21/2003,AQS,550250047,1,6.1,ug/m3 LC,25,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
01/27/2003,AQS,550250047,1,11.5,ug/m3 LC,48,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
01/28/2003,AQS,550250047,1,21.2,ug/m3 LC,70,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
01/30/2003,AQS,550250047,1,22.7,ug/m3 LC,73,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
02/02/2003,AQS,550250047,1,32,ug/m3 LC,93,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
02/05/2003,AQS,550250047,1,13.7,ug/m3 LC,54,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
02/08/2003,AQS,550250047,1,12.3,ug/m3 LC,51,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
02/11/2003,AQS,550250047,1,9.1,ug/m3 LC,38,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
02/14/2003,AQS,550250047,1,19.9,ug/m3 LC,67,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
02/17/2003,AQS,550250047,1,22.2,ug/m3 LC,72,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
02/20/2003,AQS,550250047,1,10.8,ug/m3 LC,45,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
02/23/2003,AQS,550250047,1,6.4,ug/m3 LC,27,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
02/26/2003,AQS,550250047,1,17.4,ug/m3 LC,62,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
03/01/2003,AQS,550250047,1,38.2,ug/m3 LC,108,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
03/04/2003,AQS,550250047,1,14.9,ug/m3 LC,57,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
03/07/2003,AQS,550250047,1,28,ug/m3 LC,84,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
03/10/2003,AQS,550250047,1,11.2,ug/m3 LC,47,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
03/13/2003,AQS,550250047,1,14.2,ug/m3 LC,55,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
03/16/2003,AQS,550250047,1,42.3,ug/m3 LC,118,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
03/19/2003,AQS,550250047,1,21,ug/m3 LC,70,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
03/22/2003,AQS,550250047,1,14.6,ug/m3 LC,56,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
03/25/2003,AQS,550250047,1,4.5,ug/m3 LC,19,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
03/28/2003,AQS,550250047,1,18.5,ug/m3 LC,64,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
03/31/2003,AQS,550250047,1,12,ug/m3 LC,50,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
04/03/2003,AQS,550250047,1,17.9,ug/m3 LC,63,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
04/06/2003,AQS,550250047,1,12.3,ug/m3 LC,51,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
04/09/2003,AQS,550250047,1,12.9,ug/m3 LC,53,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
04/12/2003,AQS,550250047,1,7.2,ug/m3 LC,30,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
04/15/2003,AQS,550250047,1,15.4,ug/m3 LC,58,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
04/18/2003,AQS,550250047,1,26.6,ug/m3 LC,81,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
04/21/2003,AQS,550250047,1,2.5,ug/m3 LC,10,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
04/24/2003,AQS,550250047,1,13,ug/m3 LC,53,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
04/27/2003,AQS,550250047,1,12.2,ug/m3 LC,51,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
04/30/2003,AQS,550250047,1,11.1,ug/m3 LC,46,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
05/03/2003,AQS,550250047,1,8.7,ug/m3 LC,36,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
05/06/2003,AQS,550250047,1,9,ug/m3 LC,38,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
05/09/2003,AQS,550250047,1,10,ug/m3 LC,42,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
05/12/2003,AQS,550250047,1,4.7,ug/m3 LC,20,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
05/15/2003,AQS,550250047,1,12.7,ug/m3 LC,52,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
05/18/2003,AQS,550250047,1,22.7,ug/m3 LC,73,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
05/21/2003,AQS,550250047,1,5.2,ug/m3 LC,22,MADISON - UNIVERSITY AVE WELL #6,1,100,88101,PM2.5 - Local Conditions,31540,"Madison, WI",55,Wisconsin,025,Dane,43.0733,-89.4358
